x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365,283.7932499210365
248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558,248.67423928822558
140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181,140.94286280978181
64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988,64.54602087402988
22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764,22.436858755926764
8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424,8.112380151237424
6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903,6.029421941772903
4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925,4.1623106054305925
7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099,7.990330941158099
17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222,17.96530918219222
25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926,25.872844591592926
46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708,46.40366439619708
53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952,53.09297877175952
50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634,50.753680952521634
67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746,67.97063659990746
92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517,92.23937216280517
91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468,91.83558343433468
92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556,92.07558835461556
81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908,81.30563876717908
81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457,81.2437971143457
82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172,82.56154854489172
141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823,141.2846289143823
213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873,213.5231127421873
285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336,285.0730374063336
